Timestamp,SensorData,AvgValue,PotholeDetected
2023-03-17-18-49-29,298,416.6,0
2023-03-17-18-49-29,282,416.6,0
2023-03-17-18-49-29,272,416.6,0
2023-03-17-18-49-29,277,416.6,0
2023-03-17-18-49-29,300,416.6,0
2023-03-17-18-49-29,298,416.6,0
2023-03-17-18-49-29,293,416.6,0
2023-03-17-18-49-29,286,416.6,0
2023-03-17-18-49-29,290,416.6,0
2023-03-17-18-49-29,296,416.6,0
2023-03-17-18-49-29,295,416.6,0
2023-03-17-18-49-29,293,416.6,0
2023-03-17-18-49-29,296,416.6,0
2023-03-17-18-49-30,313,416.6,0
2023-03-17-18-49-30,332,405.3,0
2023-03-17-18-49-30,332,389.4,0
2023-03-17-18-49-30,320,369.6,0
2023-03-17-18-49-30,318,350,0
2023-03-17-18-49-30,315,333.6,0
2023-03-17-18-49-30,314,323.5,0
2023-03-17-18-49-30,295,315.7,0
2023-03-17-18-49-30,259,306.5,0
2023-03-17-18-49-30,222,295.9,0
2023-03-17-18-49-30,213,292,0
2023-03-17-18-49-30,225,281.3,0
2023-03-17-18-49-30,222,270.3,0
2023-03-17-18-49-30,222,260.5,0
2023-03-17-18-49-30,201,248.8,0
2023-03-17-18-49-30,194,236.7,0
2023-03-17-18-49-30,196,224.9,0
2023-03-17-18-49-31,199,215.3,0
2023-03-17-18-49-31,200,209.4,0
2023-03-17-18-49-31,194,206.6,0
2023-03-17-18-49-31,184,203.7,0
2023-03-17-18-49-31,177,198.9,0
2023-03-17-18-49-31,177,194.4,0
2023-03-17-18-49-31,186,190.8,0
2023-03-17-18-49-31,202,190.9,0
2023-03-17-18-49-31,212,192.7,0
2023-03-17-18-49-31,202,193.3,0
2023-03-17-18-49-31,189,192.3,0
2023-03-17-18-49-31,209,193.2,0
2023-03-17-18-49-31,232,197,0
2023-03-17-18-49-31,222,200.8,0
2023-03-17-18-49-31,200,203.1,0
2023-03-17-18-49-31,170,202.4,0
2023-03-17-18-49-31,169,200.7,0
2023-03-17-18-49-32,187,199.2,0
2023-03-17-18-49-32,214,199.4,0
2023-03-17-18-49-32,212,200.4,0
2023-03-17-18-49-32,187,200.2,0
2023-03-17-18-49-32,185,197.8,0
2023-03-17-18-49-32,215,196.1,0
2023-03-17-18-49-32,220,195.9,0
2023-03-17-18-49-32,233,199.2,0
2023-03-17-18-49-32,228,205,0
2023-03-17-18-49-32,218,209.9,0
2023-03-17-18-49-32,205,211.7,0
2023-03-17-18-49-32,218,212.1,0
2023-03-17-18-49-32,243,215.2,0
2023-03-17-18-49-32,225,219,0
2023-03-17-18-49-32,236,224.1,0
2023-03-17-18-49-32,222,224.8,0
2023-03-17-18-49-32,210,223.8,0
2023-03-17-18-49-32,192,219.7,0
2023-03-17-18-49-32,181,215,0
2023-03-17-18-49-32,171,210.3,0
2023-03-17-18-49-32,166,206.4,0
2023-03-17-18-49-32,171,201.7,0
2023-03-17-18-49-32,179,195.3,0
2023-03-17-18-49-32,181,190.9,0
2023-03-17-18-49-33,188,186.1,0
2023-03-17-18-49-33,190,182.9,0
2023-03-17-18-49-33,193,181.2,0
2023-03-17-18-49-33,194,181.4,0
2023-03-17-18-49-33,195,182.8,0
2023-03-17-18-49-33,191,184.8,0
2023-03-17-18-49-33,186,186.8,0
2023-03-17-18-49-33,182,187.9,0
2023-03-17-18-49-33,179,187.9,0
2023-03-17-18-49-33,186,188.4,0
2023-03-17-18-49-33,192,188.8,0
2023-03-17-18-49-33,191,188.9,0
2023-03-17-18-49-33,189,188.5,0
2023-03-17-18-49-33,188,187.9,0
2023-03-17-18-49-33,188,187.2,0
2023-03-17-18-49-33,191,187.2,0
2023-03-17-18-49-33,198,188.4,0
2023-03-17-18-49-33,201,190.3,0
2023-03-17-18-49-33,196,192,0
2023-03-17-18-49-33,192,192.6,0
2023-03-17-18-49-33,188,192.2,0
2023-03-17-18-49-33,187,191.8,0
2023-03-17-18-49-33,185,191.4,0
2023-03-17-18-49-33,188,191.4,0
2023-03-17-18-49-33,188,191.4,0
2023-03-17-18-49-33,187,191,0
2023-03-17-18-49-33,186,189.8,0
2023-03-17-18-49-34,189,188.6,0
2023-03-17-18-49-34,194,188.4,0
2023-03-17-18-49-34,195,188.7,0
2023-03-17-18-49-34,196,189.5,0
2023-03-17-18-49-34,190,189.8,0
2023-03-17-18-49-34,188,190.1,0
2023-03-17-18-49-34,181,189.4,0
2023-03-17-18-49-34,183,188.9,0
2023-03-17-18-49-34,174,187.6,0
2023-03-17-18-49-34,167,185.7,0
2023-03-17-18-49-34,166,183.4,0
2023-03-17-18-49-34,164,180.4,0
2023-03-17-18-49-34,171,178,0
2023-03-17-18-49-34,179,176.3,0
2023-03-17-18-49-34,205,177.8,0
2023-03-17-18-49-34,209,179.9,0
2023-03-17-18-49-34,215,183.3,0
2023-03-17-18-49-34,204,185.4,0
2023-03-17-18-49-34,216,189.6,0
2023-03-17-18-49-34,221,195,0
2023-03-17-18-49-34,226,201,0
2023-03-17-18-49-34,215,206.1,0
2023-03-17-18-49-34,176,206.6,0
2023-03-17-18-49-34,161,204.8,0
2023-03-17-18-49-34,173,201.6,0
2023-03-17-18-49-34,214,202.1,0
2023-03-17-18-49-34,214,202,0
2023-03-17-18-49-34,222,203.8,0
2023-03-17-18-49-35,214,203.6,0
2023-03-17-18-49-35,215,203,0
2023-03-17-18-49-35,231,203.5,0
2023-03-17-18-49-35,249,206.9,0
2023-03-17-18-49-35,242,213.5,0
2023-03-17-18-49-35,231,220.5,0
2023-03-17-18-49-35,221,225.3,0
2023-03-17-18-49-35,207,224.6,0
2023-03-17-18-49-35,201,223.3,0
2023-03-17-18-49-35,203,221.4,0
2023-03-17-18-49-35,199,219.9,0
2023-03-17-18-49-35,204,218.8,0
2023-03-17-18-49-35,222,217.9,0
2023-03-17-18-49-35,230,216,0
2023-03-17-18-49-35,243,216.1,0
2023-03-17-18-49-35,241,217.1,0
2023-03-17-18-49-35,215,216.5,0
2023-03-17-18-49-35,186,214.4,0
2023-03-17-18-49-35,195,213.8,0
2023-03-17-18-49-35,191,212.6,0
2023-03-17-18-49-35,188,211.5,0
2023-03-17-18-49-35,201,211.2,0
2023-03-17-18-49-35,193,208.3,0
2023-03-17-18-49-35,193,204.6,0
2023-03-17-18-49-35,207,201,0
2023-03-17-18-49-35,240,200.9,0
2023-03-17-18-49-35,211,200.5,0
2023-03-17-18-49-35,195,201.4,0
2023-03-17-18-49-36,162,198.1,0
2023-03-17-18-49-36,153,194.3,0
2023-03-17-18-49-36,164,191.9,0
2023-03-17-18-49-36,230,194.8,0
2023-03-17-18-49-36,258,201.3,0
2023-03-17-18-49-36,247,206.7,0
2023-03-17-18-49-36,276,213.6,0
2023-03-17-18-49-36,264,216,0
2023-03-17-18-49-36,276,222.5,0
2023-03-17-18-49-36,256,228.6,0
2023-03-17-18-49-36,249,237.3,0
2023-03-17-18-49-36,179,239.9,0
2023-03-17-18-49-36,170,240.5,0
2023-03-17-18-49-36,179,235.4,0
2023-03-17-18-49-36,175,227.1,0
2023-03-17-18-49-36,200,222.4,0
2023-03-17-18-49-36,211,215.9,0
2023-03-17-18-49-36,218,211.3,0
2023-03-17-18-49-36,219,205.6,0
2023-03-17-18-49-36,238,203.8,0
2023-03-17-18-49-36,241,203,0
2023-03-17-18-49-36,237,208.8,0
2023-03-17-18-49-36,245,216.3,0
2023-03-17-18-49-36,244,222.8,0
2023-03-17-18-49-36,242,229.5,0
2023-03-17-18-49-36,236,233.1,0
2023-03-17-18-49-36,240,236,0
2023-03-17-18-49-37,243,238.5,0
2023-03-17-18-49-37,238,240.4,0
2023-03-17-18-49-37,245,241.1,0
2023-03-17-18-49-37,230,240,0
2023-03-17-18-49-37,244,240.7,0
2023-03-17-18-49-37,241,240.3,0
2023-03-17-18-49-37,246,240.5,0
2023-03-17-18-49-37,249,241.2,0
2023-03-17-18-49-37,240,241.6,0
2023-03-17-18-49-37,229,240.5,0
2023-03-17-18-49-37,226,238.8,0
2023-03-17-18-49-37,231,238.1,0
2023-03-17-18-49-37,213,234.9,0
2023-03-17-18-49-37,209,232.8,0
2023-03-17-18-49-37,186,227,0
2023-03-17-18-49-37,158,218.7,0
2023-03-17-18-49-37,168,210.9,0
2023-03-17-18-49-37,177,203.7,0
2023-03-17-18-49-37,167,196.4,0
2023-03-17-18-49-37,163,189.8,0
2023-03-17-18-49-38,148,182,0
2023-03-17-18-49-38,175,176.4,0
2023-03-17-18-49-38,184,173.5,0
2023-03-17-18-49-38,195,172.1,0
2023-03-17-18-49-38,184,171.9,0
2023-03-17-18-49-38,199,176,0
2023-03-17-18-49-38,204,179.6,0
2023-03-17-18-49-38,212,183.1,0
2023-03-17-18-49-38,222,188.6,0
2023-03-17-18-49-38,198,192.1,0
2023-03-17-18-49-38,195,196.8,0
2023-03-17-18-49-38,188,198.1,0
2023-03-17-18-49-38,195,199.2,0
2023-03-17-18-49-38,186,198.3,0
2023-03-17-18-49-38,193,199.2,0
2023-03-17-18-49-38,211,200.4,0
2023-03-17-18-49-38,242,204.2,0
2023-03-17-18-49-39,248,207.8,0
2023-03-17-18-49-39,247,210.3,0
2023-03-17-18-49-39,262,216.7,0
2023-03-17-18-49-39,287,225.9,0
2023-03-17-18-49-39,326,239.7,0
2023-03-17-18-49-39,342,254.4,0
2023-03-17-18-49-39,308,266.6,0
2023-03-17-18-49-39,281,275.4,0
2023-03-17-18-49-39,308,285.1,0
2023-03-17-18-49-39,336,294.5,0
2023-03-17-18-49-39,331,302.8,0
2023-03-17-18-49-39,295,307.6,0
2023-03-17-18-49-39,253,306.7,0
2023-03-17-18-49-39,221,300.1,0
2023-03-17-18-49-39,222,289.7,0
2023-03-17-18-49-39,207,276.2,0
2023-03-17-18-49-40,156,261,0
2023-03-17-18-49-40,109,261,0
2023-03-17-18-49-40,111,261,0
2023-03-17-18-49-40,90,261,0
2023-03-17-18-49-40,74,261,0
2023-03-17-18-49-40,81,261,0
2023-03-17-18-49-40,116,261,0
2023-03-17-18-49-40,159,261,0
2023-03-17-18-49-40,221,261,0
2023-03-17-18-49-40,257,261,1
2023-03-17-18-49-40,268,261,0
2023-03-17-18-49-40,309,261,0
2023-03-17-18-49-40,348,261,0
2023-03-17-18-49-40,386,261,0
2023-03-17-18-49-40,402,261,0
2023-03-17-18-49-40,390,261,0
2023-03-17-18-49-40,338,261,0
2023-03-17-18-49-40,338,261,0
2023-03-17-18-49-41,347,261,0
2023-03-17-18-49-41,355,261,0
2023-03-17-18-49-41,343,261,0
2023-03-17-18-49-41,312,261,0
2023-03-17-18-49-41,289,261,0
2023-03-17-18-49-41,296,261,0
2023-03-17-18-49-41,330,261,0
2023-03-17-18-49-41,346,267.5,0
2023-03-17-18-49-41,337,270.4,0
2023-03-17-18-49-41,335,270.3,0
2023-03-17-18-49-41,336,270.8,0
2023-03-17-18-49-41,353,276.6,0
2023-03-17-18-49-41,357,287,0
2023-03-17-18-49-41,354,300.3,0
2023-03-17-18-49-41,346,312.7,0
2023-03-17-18-49-41,335,325.5,0
2023-03-17-18-49-41,327,342.6,0
2023-03-17-18-49-42,330,341,0
2023-03-17-18-49-42,328,340.1,0
2023-03-17-18-49-42,329,339.5,0
2023-03-17-18-49-42,313,337.2,0
2023-03-17-18-49-42,314,333.3,0
2023-03-17-18-49-42,309,328.5,0
2023-03-17-18-49-42,312,324.3,0
2023-03-17-18-49-42,331,322.8,0
2023-03-17-18-49-42,316,320.9,0
2023-03-17-18-49-42,306,318.8,0
2023-03-17-18-49-42,290,314.8,0
2023-03-17-18-49-42,292,311.2,0
2023-03-17-18-49-42,267,305,0
2023-03-17-18-49-42,272,300.9,0
2023-03-17-18-49-42,277,297.2,0
2023-03-17-18-49-42,259,292.2,0
2023-03-17-18-49-42,249,285.9,0
2023-03-17-18-49-42,249,277.7,0
2023-03-17-18-49-43,254,271.5,0
2023-03-17-18-49-43,255,266.4,0
2023-03-17-18-49-43,269,264.3,0
2023-03-17-18-49-43,269,262,0
2023-03-17-18-49-43,262,261.5,0
2023-03-17-18-49-43,268,261.1,0
2023-03-17-18-49-43,275,260.9,0
2023-03-17-18-49-43,276,262.6,0
2023-03-17-18-49-43,275,265.2,0
2023-03-17-18-49-43,282,268.5,0
2023-03-17-18-49-43,287,271.8,0
2023-03-17-18-49-43,288,275.1,0
2023-03-17-18-49-43,288,277,0
2023-03-17-18-49-43,283,278.4,0
2023-03-17-18-49-43,284,280.6,0
2023-03-17-18-49-43,287,282.5,0
2023-03-17-18-49-43,286,283.6,0
2023-03-17-18-49-44,291,285.1,0
2023-03-17-18-49-44,294,287,0
2023-03-17-18-49-44,297,288.5,0
2023-03-17-18-49-44,301,289.9,0
2023-03-17-18-49-44,300,291.1,0
2023-03-17-18-49-44,294,291.7,0
2023-03-17-18-49-44,289,292.3,0
2023-03-17-18-49-44,289,292.8,0
2023-03-17-18-49-44,296,293.7,0
2023-03-17-18-49-44,308,295.9,0
2023-03-17-18-49-44,299,296.7,0
2023-03-17-18-49-44,295,296.8,0
2023-03-17-18-49-44,312,298.3,0
2023-03-17-18-49-44,326,300.8,0
2023-03-17-18-49-44,334,304.2,0
2023-03-17-18-49-44,344,309.2,0
2023-03-17-18-49-45,336,313.9,0
2023-03-17-18-49-45,309,315.9,0
2023-03-17-18-49-45,318,318.1,0
2023-03-17-18-49-45,330,320.3,0
2023-03-17-18-49-45,317,322.1,0
2023-03-17-18-49-45,331,325.7,0
2023-03-17-18-49-45,339,328.4,0
2023-03-17-18-49-45,318,327.6,0
2023-03-17-18-49-45,301,324.3,0
2023-03-17-18-49-45,310,320.9,0
2023-03-17-18-49-45,297,317,0
2023-03-17-18-49-45,282,314.3,0
2023-03-17-18-49-45,277,310.2,0
2023-03-17-18-49-45,255,302.7,0
2023-03-17-18-49-45,241,295.1,0
2023-03-17-18-49-45,232,285.2,0
2023-03-17-18-49-45,231,274.4,0
2023-03-17-18-49-46,237,266.3,0
2023-03-17-18-49-46,253,261.5,0
2023-03-17-18-49-46,255,256,0
2023-03-17-18-49-46,250,251.3,0
2023-03-17-18-49-46,232,246.3,0
2023-03-17-18-49-46,226,241.2,0
2023-03-17-18-49-46,235,239.2,0
2023-03-17-18-49-46,232,238.3,0
2023-03-17-18-49-46,222,237.3,0
2023-03-17-18-49-46,208,235,0
2023-03-17-18-49-46,214,232.7,0
2023-03-17-18-49-46,221,229.5,0
