1,247,247,0
2,247,247,0
3,247,247,0
4,248,247.25,0
5,251,248,0
6,253,248.833,0
7,254,249.571,0
8,254,250.125,0
9,253,250.444,0
10,253,250.7,0
11,254,251.4,0
12,255,252.2,0
13,255,253,0
14,254,253.6,0
15,251,253.6,0
16,249,253.2,0
17,247,252.5,0
18,247,251.8,0
19,248,251.3,0
20,250,251,0
21,251,250.7,0
22,251,250.3,0
23,253,250.1,0
24,254,250.1,0
25,261,251.1,0
26,268,253,0
27,275,255.8,0
28,275,258.6,0
29,275,261.3,0
30,274,263.7,0
31,273,265.9,0
32,270,267.8,0
33,265,269,0
34,260,269.6,0
35,257,269.2,0
36,261,268.5,0
37,264,267.4,0
38,266,266.5,0
39,262,265.2,0
40,255,263.3,0
41,245,260.5,0
42,238,257.3,0
43,235,254.3,0
44,238,252.1,0
45,240,250.4,0
46,243,248.6,0
47,218,244,0
48,225,239.9,0
49,233,237,0
50,237,235.2,0
51,237,234.4,0
52,234,234,0
53,236,234.1,0
54,242,234.5,0
55,274,237.9,0
56,272,240.8,0
57,263,245.3,0
58,257,248.5,0
59,253,250.5,0
60,245,251.3,0
61,235,251.1,0
62,221,249.8,0
63,210,247.2,0
64,197,242.7,0
65,193,234.6,0
66,188,226.2,0
67,187,218.6,0
68,191,212,0
69,193,206,0
70,205,202,0
71,237,202.2,0
72,271,207.2,0
73,292,215.4,0
74,293,225,0
75,276,233.3,0
76,258,240.3,0
77,251,246.7,0
78,235,251.1,0
79,195,251.3,0
80,156,246.4,0
81,128,235.5,0
82,121,235.5,0
83,123,235.5,0
84,129,235.5,0
85,132,235.5,0
86,136,235.5,0
87,149,235.5,0
88,177,235.5,0
89,219,235.5,0
90,266,235.5,1
91,300,235.5,0
92,290,235.5,0
93,281,235.5,0
94,298,235.5,0
95,364,235.5,0
96,462,235.5,0
97,502,235.5,0
98,475,235.5,0
99,406,235.5,0
100,347,235.5,0
101,296,235.5,0
102,266,235.5,0
103,214,235.5,0
104,99,235.5,0
105,-12,235.5,0
106,-37,204.7,0
107,35,204.7,0
108,191,204.7,1
109,366,204.7,0
110,493,204.7,0
111,542,204.7,0
112,561,204.7,0
113,551,204.7,0
114,543,204.7,0
115,500,204.7,0
116,387,204.7,0
117,228,204.7,0
118,83,204.7,0
119,45,204.7,0
120,80,204.7,0
121,188,204.7,0
122,247,204.7,0
123,280,204.7,0
124,301,205.6,0
125,330,209.3,0
126,349,216.6,0
127,327,223.5,0
128,302,228.6,0
129,271,232.2,0
130,252,237.9,0
131,256,247.9,0
132,276,262.7,0
133,291,295.5,0
134,311,296.5,0
135,332,296.7,0
136,321,293.9,0
137,300,291.2,0
138,301,291.1,0
139,300,294,0
140,310,299.8,0
141,323,306.5,0
142,305,309.4,0
143,278,308.1,0
144,274,304.4,0
145,286,299.8,0
146,281,295.8,0
147,275,293.3,0
148,259,289.1,0
149,252,284.3,0
150,270,280.3,0
151,286,276.6,0
152,289,275,0
153,282,275.4,0
154,274,275.4,0
155,270,273.8,0
156,271,272.8,0
157,272,272.5,0
158,272,273.8,0
159,276,276.2,0
160,273,276.5,0
161,266,274.5,0
162,263,271.9,0
163,266,270.3,0
164,276,270.5,0
165,279,271.4,0
166,268,271.1,0
167,258,269.7,0
168,262,268.7,0
169,274,268.5,0
170,274,268.6,0
171,253,267.3,0
172,235,264.5,0
173,243,262.2,0
174,266,261.2,0
175,271,260.4,0
176,252,258.8,0
177,219,254.9,0
178,219,250.6,0
179,244,247.6,0
180,257,245.9,0
181,248,245.4,0
182,231,245,0
183,220,242.7,0
184,229,239,0
185,256,237.5,0
186,258,238.1,0
187,248,241,0
188,237,242.8,0
189,225,240.9,0
190,228,238,0
191,236,236.8,0
192,229,236.6,0
193,224,237,0
