1,104,104,0
2,118,111,0
3,121,114.333,0
4,123,116.5,0
5,133,119.8,0
6,147,124.333,0
7,156,128.857,0
8,162,133,0
9,165,136.556,0
10,171,140,0
11,179,147.5,0
12,190,154.7,0
13,200,162.6,0
14,209,171.2,0
15,214,179.3,0
16,215,186.1,0
17,216,192.1,0
18,215,197.4,0
19,220,202.9,0
20,228,208.6,0
21,236,214.3,0
22,243,219.6,0
23,256,225.2,0
24,275,231.8,0
25,288,239.2,0
26,290,246.7,0
27,286,253.7,0
28,281,260.3,0
29,275,265.8,0
30,272,270.2,0
31,263,272.9,0
32,249,273.5,0
33,228,270.7,0
34,221,265.3,0
35,223,258.8,0
36,229,252.7,0
37,232,247.3,0
38,232,242.4,0
39,231,238,0
40,226,233.4,0
41,236,230.7,0
42,249,230.7,0
43,255,233.4,0
44,261,237.4,0
45,269,242,0
46,276,246.7,0
47,281,251.6,0
48,287,257.1,0
49,288,262.8,0
50,280,268.2,0
51,274,272,0
52,265,273.6,0
53,263,274.4,0
54,267,275,0
55,272,275.3,0
56,277,275.4,0
57,278,275.1,0
58,282,274.6,0
59,292,275,0
60,306,277.6,0
61,313,281.5,0
62,312,286.2,0
63,308,290.7,0
64,304,294.4,0
65,301,297.3,0
66,297,299.3,0
67,294,300.9,0
68,291,301.8,0
69,293,301.9,0
70,297,301,0
71,303,300,0
72,307,299.5,0
73,307,299.4,0
74,310,300,0
75,310,300.9,0
76,311,302.3,0
77,309,303.8,0
78,308,305.5,0
79,310,307.2,0
80,309,308.4,0
81,314,309.5,0
82,318,310.6,0
83,323,312.2,0
84,328,314,0
85,331,316.1,0
86,340,319,0
87,343,322.4,0
88,346,326.2,0
89,345,329.7,0
90,329,331.7,0
91,351,335.4,0
92,340,337.6,0
93,342,339.5,0
94,341,340.8,0
95,342,341.9,0
96,338,341.7,0
97,329,340.3,0
98,335,339.2,0
99,309,335.6,0
100,322,334.9,0
101,322,332,0
102,322,330.2,0
103,318,327.8,0
104,318,325.5,0
105,325,323.8,0
106,328,322.8,0
107,326,322.5,0
108,325,321.5,0
109,325,323.1,0
110,323,323.2,0
111,324,323.4,0
112,328,324,0
113,340,326.2,0
114,348,329.2,0
115,355,332.2,0
116,350,334.4,0
117,344,336.2,0
118,335,337.2,0
119,334,338.1,0
120,338,339.6,0
121,339,341.1,0
122,338,342.1,0
123,336,341.7,0
124,346,341.5,0
125,367,342.7,0
126,372,344.9,0
127,363,346.8,0
128,358,349.1,0
129,364,352.1,0
130,356,353.9,0
131,357,355.7,0
132,350,356.9,0
133,333,356.6,0
134,334,355.4,0
135,342,352.9,0
136,344,350.1,0
137,334,347.2,0
138,346,346,0
139,350,344.6,0
140,351,344.1,0
141,352,343.6,0
142,355,344.1,0
143,358,346.6,0
144,360,349.2,0
145,358,350.8,0
146,353,351.7,0
147,348,353.1,0
148,354,353.9,0
149,354,354.3,0
150,353,354.5,0
151,358,355.1,0
152,362,355.8,0
153,364,356.4,0
154,366,357,0
155,367,357.9,0
156,350,357.6,0
157,329,355.7,0
158,314,351.7,0
159,295,345.8,0
160,278,338.3,0
161,259,328.4,0
162,237,315.9,0
163,209,300.4,0
164,183,282.1,0
165,169,262.3,0
166,162,243.5,0
167,151,225.7,0
168,147,209,0
169,150,194.5,0
170,162,182.9,0
171,199,176.9,0
172,231,176.3,0
173,266,182,0
174,300,193.7,0
175,322,209,0
176,347,227.5,0
177,374,249.8,0
178,388,273.9,0
179,381,297,0
180,385,319.3,0
181,383,337.7,0
182,376,352.2,0
183,384,364,0
184,373,371.3,0
185,375,376.6,0
186,382,380.1,0
187,377,380.4,0
188,384,380,0
189,396,381.5,0
190,388,381.8,0
191,380,381.5,0
192,384,382.3,0
193,369,380.8,0
194,352,378.7,0
195,353,376.5,0
196,333,371.6,0
197,314,365.3,0
198,310,357.9,0
199,303,348.6,0
200,298,339.6,0
201,284,330,0
202,275,319.1,0
203,275,309.7,0
204,278,302.3,0
205,262,293.2,0
206,247,284.6,0
207,239,277.1,0
208,224,268.5,0
209,206,258.8,0
210,192,248.2,0
211,178,237.6,0
212,159,226,0
213,152,213.7,0
214,142,200.1,0
215,128,186.7,0
216,122,174.2,0
217,118,162.1,0
218,100,149.7,0
219,87,137.8,0
220,80,126.6,0
221,83,117.1,0
222,85,109.7,0
223,84,102.9,0
224,71,95.8,0
225,59,88.9,0
226,64,83.1,0
227,56,76.9,0
228,54,72.3,0
229,44,68,0
230,39,63.9,0
231,41,59.7,0
232,54,56.6,0
233,67,54.9,0
234,71,54.9,0
235,81,57.1,0
236,92,59.9,0
237,105,64.8,0
238,105,69.9,0
239,98,75.3,0
240,100,81.4,0
241,110,88.3,0
242,114,94.3,0
243,110,98.6,0
244,101,101.6,0
245,100,103.5,0
246,110,105.3,0
247,116,106.4,0
248,104,106.3,0
249,85,105,0
250,79,102.9,0
251,90,100.9,0
252,96,99.1,0
253,96,97.7,0
254,93,96.9,0
255,97,96.6,0
256,100,95.6,0
