1,239,239,0
2,248,243.5,0
3,255,247.333,0
4,251,248.25,0
5,237,246,0
6,226,242.667,0
7,230,240.857,0
8,236,240.25,0
9,245,240.778,0
10,246,241.3,0
11,244,241.8,0
12,243,241.3,0
13,251,240.9,0
14,256,241.4,0
15,255,243.2,0
16,249,245.5,0
17,236,246.1,0
18,236,246.1,0
19,235,245.1,0
20,251,245.6,0
21,270,248.2,0
22,286,252.5,0
23,293,256.7,0
24,293,260.4,0
25,295,264.4,0
26,286,268.1,0
27,281,272.6,0
28,269,275.9,0
29,255,277.9,0
30,249,277.7,0
31,246,275.3,0
32,249,271.6,0
33,248,267.1,0
34,249,262.7,0
35,252,258.4,0
36,252,255,0
37,252,252.1,0
38,246,249.8,0
39,245,248.8,0
40,249,248.8,0
41,261,250.3,0
42,272,252.6,0
43,277,255.5,0
44,282,258.8,0
45,298,263.4,0
46,316,269.8,0
47,328,277.4,0
48,319,284.7,0
49,299,290.1,0
50,281,293.3,0
51,273,294.5,0
52,269,294.2,0
53,251,291.6,0
54,240,287.4,0
55,234,281,0
56,246,274,0
57,268,268,0
58,287,264.8,0
59,313,266.2,0
60,324,270.5,0
61,328,276,0
62,333,282.4,0
63,357,293,0
64,416,310.6,0
65,476,334.8,0
66,457,355.9,0
67,369,366,0
68,238,361.1,0
69,209,361.1,0
70,193,361.1,0
71,190,361.1,0
72,121,361.1,0
73,7,361.1,0
74,19,361.1,0
75,106,361.1,0
76,271,361.1,0
77,343,361.1,0
78,378,361.1,1
79,391,361.1,0
80,393,361.1,0
81,468,361.1,0
82,532,361.1,0
83,540,361.1,0
84,465,361.1,0
85,364,361.1,0
86,271,361.1,0
87,195,361.1,0
88,176,361.1,0
89,148,361.1,0
90,106,361.1,0
91,114,361.1,0
92,169,361.1,0
93,254,361.1,0
94,343,364.1,0
95,398,371.5,0
96,432,381.9,0
97,417,390.3,0
98,377,392.3,0
99,314,382.1,0
100,252,359.7,0
101,196,359.7,0
102,159,359.7,0
103,137,359.7,0
104,122,359.7,0
105,134,359.7,0
106,153,359.7,0
107,184,359.7,0
108,222,359.7,0
109,256,359.7,0
110,275,359.7,0
111,254,359.7,0
112,238,359.7,0
113,228,359.7,0
114,231,359.7,0
115,232,359.7,0
116,228,359.7,0
117,218,359.7,0
118,217,359.7,0
119,252,359.7,0
120,280,359.7,0
121,294,359.7,0
122,284,359.7,0
123,268,359.7,0
124,265,359.7,0
125,280,359.7,0
126,295,359.7,0
127,288,359.7,0
128,268,359.7,0
129,250,359.7,0
130,254,359.7,0
131,280,359.7,0
132,301,359.7,0
133,298,359.7,0
134,282,359.7,0
135,275,359.7,0
136,284,359.7,0
137,307,359.7,0
138,319,359.7,0
139,308,359.7,0
140,283,359.7,0
141,275,341.5,0
142,274,332,0
143,280,336.2,0
144,286,330.5,0
145,284,319.1,0
146,254,301.3,0
147,225,282.1,0
148,228,267.2,0
149,243,260.1,0
150,254,260.3,0
151,264,259.2,0
152,272,259,0
153,264,257.4,0
154,264,255.2,0
155,292,256,0
156,313,261.9,0
157,308,270.2,0
158,291,276.5,0
159,279,280.1,0
160,267,281.4,0
161,275,282.5,0
162,314,286.7,0
163,342,294.5,0
164,344,302.5,0
165,317,305,0
166,306,304.3,0
167,317,305.2,0
168,332,309.3,0
169,342,315.6,0
170,341,323,0
171,279,323.4,0
172,230,315,0
173,233,304.1,0
174,245,294.2,0
175,244,286.9,0
176,231,279.4,0
177,214,269.1,0
178,192,255.1,0
179,211,242,0
180,228,230.7,0
